NMEA Sentence Code,UTC Time,Status,Latitude,Latitude Direction,Longitude,Longitude Direction,Speed (knots),Track Angle (degrees true),Date,MagneticVariation,Magnetic Variation Direction,[FAA Mode]-Optional,Checksum
$GPRMC,195909.3,A,3331.9778,N,11733.0119,W,54.50,201.30,300110,,*25
$GPRMC,195912.3,A,3331.9369,N,11733.0350,W,54.30,207.80,300110,,*2F
$GPRMC,195915.3,A,3331.8971,N,11733.0610,W,54.40,211.00,300110,,*23
$GPRMC,195918.3,A,3331.8582,N,11733.0883,W,54.10,210.50,300110,,*2B
$GPRMC,195921.3,A,3331.8193,N,11733.1163,W,54.00,210.80,300110,,*2F
$GPRMC,195924.3,A,3331.7804,N,11733.1429,W,53.20,210.80,300110,,*2C
$GPRMC,195927.3,A,3331.7408,N,11733.1665,W,53.60,204.50,300110,,*29
$GPRMC,195930.3,A,3331.6978,N,11733.1793,W,53.30,192.00,300110,,*20
$GPRMC,195933.3,A,3331.6542,N,11733.1875,W,53.00,188.50,300110,,*2C
$GPRMC,195936.3,A,3331.6108,N,11733.1969,W,52.60,193.40,300110,,*23
$GPRMC,195939.3,A,3331.5674,N,11733.2153,W,53.90,201.80,300110,,*2B
$GPRMC,195942.3,A,3331.5270,N,11733.2381,W,54.20,208.60,300110,,*21
$GPRMC,195945.3,A,3331.4891,N,11733.2689,W,56.00,216.80,300110,,*2E
$GPRMC,195948.3,A,3331.4602,N,11733.3098,W,55.10,229.90,300110,,*2F
$GPRMC,195951.3,A,3331.4370,N,11733.3575,W,54.00,241.40,300110,,*22
$GPRMC,195954.3,A,3331.4158,N,11733.4047,W,53.10,240.90,300110,,*26
$GPRMC,195957.3,A,3331.3954,N,11733.4493,W,48.50,240.30,300110,,*2F
$GPRMC,200000.3,A,3331.3766,N,11733.4892,W,44.10,240.00,300110,,*22
$GPRMC,200003.3,A,3331.3572,N,11733.5255,W,42.80,235.50,300110,,*2E
$GPRMC,200006.3,A,3331.3335,N,11733.5558,W,40.80,224.60,300110,,*25
$GPRMC,200009.3,A,3331.3046,N,11733.5785,W,40.20,213.30,300110,,*24
$GPRMC,200012.3,A,3331.2737,N,11733.5944,W,41.10,197.10,300110,,*22
$GPRMC,200015.3,A,3331.2390,N,11733.6052,W,42.90,196.60,300110,,*2C
$GPRMC,200018.3,A,3331.2061,N,11733.6189,W,42.00,200.50,300110,,*2D
$GPRMC,200021.3,A,3331.1741,N,11733.6373,W,42.10,205.10,300110,,*26
$GPRMC,200024.3,A,3331.1457,N,11733.6610,W,43.10,216.00,300110,,*25
$GPRMC,200027.3,A,3331.1200,N,11733.6913,W,43.70,226.40,300110,,*2F
$GPRMC,200030.3,A,3331.0960,N,11733.7241,W,43.70,228.90,300110,,*2B
$GPRMC,200033.3,A,3331.0719,N,11733.7568,W,43.70,226.60,300110,,*25
$GPRMC,200036.3,A,3331.0464,N,11733.7891,W,44.80,225.90,300110,,*26
$GPRMC,200039.3,A,3331.0186,N,11733.8188,W,44.30,220.00,300110,,*29
$GPRMC,200042.3,A,3330.9838,N,11733.8443,W,47.80,213.20,300110,,*29
$GPRMC,200045.3,A,3330.9500,N,11733.8701,W,49.20,214.70,300110,,*2B
$GPRMC,200048.3,A,3330.9188,N,11733.9028,W,49.80,224.60,300110,,*27
$GPRMC,200051.3,A,3330.8966,N,11733.9437,W,48.60,239.10,300110,,*28
$GPRMC,200054.3,A,3330.8809,N,11733.9871,W,45.90,250.10,300110,,*26
$GPRMC,200057.3,A,3330.8707,N,11734.0319,W,46.50,256.50,300110,,*22
$GPRMC,200100.3,A,3330.8647,N,11734.0771,W,45.10,261.60,300110,,*2E
$GPRMC,200103.3,A,3330.8617,N,11734.1221,W,46.40,266.60,300110,,*28
$GPRMC,200106.3,A,3330.8624,N,11734.1691,W,47.00,269.70,300110,,*29
$GPRMC,200109.3,A,3330.8635,N,11734.2163,W,45.90,271.30,300110,,*29
$GPRMC,200112.3,A,3330.8656,N,11734.2603,W,42.10,272.00,300110,,*28
$GPRMC,200115.3,A,3330.8689,N,11734.3005,W,40.10,277.20,300110,,*29
$GPRMC,200118.3,A,3330.8771,N,11734.3369,W,37.80,282.10,300110,,*2B
$GPRMC,200121.3,A,3330.8846,N,11734.3725,W,37.70,281.10,300110,,*2A
$GPRMC,200124.3,A,3330.8874,N,11734.4112,W,38.70,271.10,300110,,*2B
$GPRMC,200127.3,A,3330.8821,N,11734.4511,W,40.90,257.10,300110,,*2A
$GPRMC,200130.3,A,3330.8727,N,11734.4913,W,42.60,253.50,300110,,*26
$GPRMC,200133.3,A,3330.8629,N,11734.5336,W,44.60,257.20,300110,,*23
$GPRMC,200136.3,A,3330.8566,N,11734.5774,W,45.00,262.50,300110,,*2A
$GPRMC,200139.3,A,3330.8515,N,11734.6226,W,45.70,262.00,300110,,*22
$GPRMC,200142.3,A,3330.8460,N,11734.6683,W,45.70,262.50,300110,,*23
$GPRMC,200145.3,A,3330.8414,N,11734.7123,W,44.00,262.00,300110,,*28
$GPRMC,200148.3,A,3330.8363,N,11734.7554,W,43.70,262.60,300110,,*20
$GPRMC,200151.3,A,3330.8322,N,11734.7986,W,44.30,263.20,300110,,*28
$GPRMC,200154.3,A,3330.8272,N,11734.8424,W,44.20,262.60,300110,,*27
$GPRMC,200157.3,A,3330.8230,N,11734.8863,W,44.40,263.70,300110,,*2B
$GPRMC,200200.3,A,3330.8206,N,11734.9310,W,45.10,267.50,300110,,*23
$GPRMC,200203.3,A,3330.8261,N,11734.9738,W,43.20,280.70,300110,,*21
$GPRMC,200206.3,A,3330.8385,N,11735.0136,W,41.40,292.80,300110,,*27
$GPRMC,200209.3,A,3330.8526,N,11735.0509,W,40.00,293.80,300110,,*2B
$GPRMC,200212.3,A,3330.8706,N,11735.0882,W,40.80,289.80,300110,,*2C
$GPRMC,200215.3,A,3330.8801,N,11735.1277,W,41.10,279.20,300110,,*2F
$GPRMC,200218.3,A,3330.8819,N,11735.1693,W,42.50,267.10,300110,,*2E
$GPRMC,200221.3,A,3330.8794,N,11735.2122,W,43.60,267.30,300110,,*20
$GPRMC,200224.3,A,3330.8814,N,11735.2553,W,44.20,278.50,300110,,*2B
$GPRMC,200227.3,A,3330.8895,N,11735.2982,W,43.50,285.20,300110,,*24
